Z1,Z2,W,T,M,Y
-0.04869112618354707,0.16256689042722783,-0.7292050130223305,1,1,0
1.8073455760199926,0.45525279757471093,1.3278312918950468,1,0,1
0.6909749516382513,0.2742413526940118,2.0211694544473287,1,1,1
0.9348777860498174,0.20364619942742343,-0.006519003051448369,1,1,1
0.8628812686674128,0.19609392210657958,-0.12541583352969354,1,1,0
1.373473857485325,0.057274221359106536,1.0237808094787195,1,1,1
0.38102155870370696,0.09120331732546327,0.24466745899768053,1,0,1
-1.0968319479558466,0.28547520909415947,0.5007373043637613,0,1,1
0.5996879517526417,-0.07707210368889889,2.213440695835949,0,1,1
-0.45135689379182903,0.31861081005660424,-0.23140092258514489,1,1,0
-0.32861668174975683,0.12229858657622945,0.9824407342153656,0,0,1
0.7863640187550933,0.3651114149739131,0.01835262334824969,1,0,1
1.4382830714336357,0.3922186914464167,1.0445131634537674,1,0,1
0.22127157673606165,-0.134616802501148,0.08609429802536778,1,0,1
0.5088330125989637,0.08368384735455639,-0.9495760575369511,1,1,0
1.9022149446352379,0.028894462411875266,2.875415944588684,1,1,1
0.4407531794885683,-0.16254559301462862,1.1559404257500523,0,1,1
2.801683114180395,-0.0065066552418821255,2.548697593524654,1,1,1
0.7655096456315442,0.6882511690530679,-0.2770608049180805,1,0,0
-1.5607627591558177,0.32190197924248803,-3.3615641250862276,1,1,0
0.9533416211045325,0.5834575937211508,-0.9363085053682472,1,1,0
0.5811583848827777,0.36581968800366715,0.34704815330339084,0,0,1
1.4897527540827455,0.051631367798304906,0.7393808964823384,1,1,1
0.8731813512699584,0.1236457606651914,0.39504610999420453,0,1,1
0.061544016016226194,0.3176872360480615,-0.494028580831784,1,0,0
-1.0242982362893658,0.28750124069460725,-2.00683891864999,0,0,0
-0.009023257286025266,0.08453159685833325,-1.0943834871831397,1,1,0
-0.6505204542093002,-0.10199863411584137,-2.055027951951566,1,1,0
-0.3805234498047227,0.8575522374777478,-1.6895625163046377,1,0,0
0.7885784044206097,0.17177006553143886,1.087851019844818,1,1,1
1.8699045043514062,0.13485222136347602,-0.14951319821255105,1,1,1
0.5946715298229811,0.2226668927810604,0.1994229018473722,1,1,1
-0.9958830620351844,0.15145428213779427,-0.8271874981330172,0,1,0
0.6446026682201407,0.22454578154109675,-0.7238020964885534,1,1,0
1.396631486645651,0.4573894572232839,2.0387649094165767,1,0,1
-0.4097829043193822,0.17509030406271525,-0.9996464086136533,0,0,1
0.06598283332708232,-0.032542087865552294,0.003683784549636207,0,1,1
0.2146881947291971,0.16767124110427784,-0.20278986288769038,1,1,1
-0.58489831308224,0.10711964371801785,-2.447150405570297,1,1,0
0.848280433843859,0.4847797874493703,1.0935127597143985,1,1,1
0.07905185139221844,0.43422381294751417,-1.4922854402927608,1,0,0
0.6195324439070278,0.22150500008615978,0.010951683989965016,0,0,0
-0.6874921778021001,-0.05574717096385129,0.05696408060549718,0,1,0
-0.23745830032341042,-0.04517845268798917,1.3104407896166494,0,1,0
0.9223813578277713,0.20302465231691075,-0.5340235730955201,1,1,0
-0.17283315209176697,0.26726459386425616,-0.976203853886976,1,0,0
1.926963851233405,0.12507543613478903,2.9415804855285135,1,0,1
-0.19963618561460234,0.10396608315855317,0.1384887958003304,0,1,1
0.4246847257518859,0.08144015336427063,0.9393713975183269,0,1,1
1.13259083187309,0.19532120795121077,-0.30524967822208193,1,0,1
-1.2183657329330317,-0.276552470414613,-1.0885652309858285,0,0,0
-1.560808811980776,-0.020265325753941965,-1.5441919071076102,0,1,0
-1.3256563145700948,0.0745898309105299,-2.155411203730801,1,0,0
1.462584103427182,0.44150063899038416,-0.9763448271759811,1,1,0
-0.35185814589244674,0.03723727161421414,-0.8793030703266977,1,1,0
2.7581992856682525,0.23609362836624131,3.5061364769731194,0,1,1
-0.3642475986573886,0.24530855018619924,-0.6120813434918326,1,1,0
0.384551303197037,0.45958330113215246,1.0769704648656961,0,1,1
1.7421099525678756,0.45251548139283004,1.1133981975906455,1,1,1
2.206092888159123,0.18849940624101674,0.9568767010178247,1,0,0
2.261503576636398,0.10490305176211144,3.1661079597375243,0,0,1
1.4083662305931424,0.06723337943486193,1.3857290169929204,0,1,1
1.2240625258114624,0.15178735550684383,1.8509928079481321,1,1,1
0.792526949201183,0.11319332913528002,-0.5135245776288987,1,0,0
0.9783610761666377,0.3107254818716464,1.4842655835441723,0,0,1
-0.3511857163285334,0.2840619634970409,0.35513538195266126,0,1,1
-0.6181988834223071,0.31836023822900317,-0.7123161842441452,0,1,0
0.19662554258904796,0.4518567422872337,-1.2625585366817664,1,1,0
0.02981537747507157,0.5725738242800353,-0.820778342977097,1,1,1
-0.25322804932727516,0.2249326786815114,0.06848015268958063,0,1,1
0.8963874474567153,0.41989275427913064,0.4534688666567946,1,0,1
1.1553052085705107,0.129667963233157,1.459322277294804,1,1,1
0.28840688629184735,0.43700139671660315,0.6600101499123234,0,1,0
1.6775300810552618,0.41230183143516885,0.2841078555685781,1,0,0
-0.9416891141335051,0.4016831939885983,-2.564952295264331,0,0,0
0.006340540720281895,0.2188139682383048,-0.33817187025761486,0,1,0
-0.5168223206028049,0.06632836720182225,-0.8877429614949434,0,0,0
-1.66653661707306,-0.0789056875730953,-0.6035685796072704,0,0,0
0.11731931415730076,0.19199255849578015,-1.2377005888113295,0,1,0
0.07825249161671648,0.5066025084498367,0.3815656048029531,1,1,1
1.713449743242131,0.1380310197271854,2.7024734508466244,1,1,1
0.8308116845547775,0.3570253170920109,0.2482000364327743,1,0,0
-0.824186824329205,0.3687902801037862,-1.197338408460281,0,1,0
2.0540925663341882,0.14326275581456546,0.8805689503302249,1,1,1
1.4210336955253529,0.4632689675039039,0.08769287249328572,1,1,1
0.7820977034686158,-0.3817321488961008,0.8299762609306116,1,1,1
-0.02648409884983191,-0.04455005574763499,1.4814744569197713,0,1,1
-0.7594392367234797,0.016873540728308045,-0.778989055881537,0,1,0
-0.172206776071053,0.03605699542652202,-1.527638848701087,0,0,0
1.288748619704186,0.2672525902371791,1.0410744735137203,1,0,1
2.084586305934609,0.2580075606107804,2.341207215108332,1,1,1
1.743243528272189,0.2787981144350016,1.153190445914373,1,0,1
-0.2888494217862741,0.31921629882649744,0.7623461417622464,0,0,0
-0.9196174332890112,0.009979086170870122,-0.06411774333343034,0,1,0
0.34088624691120395,-0.04363521336146378,-0.6812418089617207,1,1,0
-1.5684393655628517,0.2792639364015726,-2.3539977523651703,1,0,0
0.5231677141847815,0.07395358527071219,0.5935422048119152,1,1,0
0.05239741370133133,-0.1140950090735941,-1.4592985529923772,1,1,0
-0.26603650186824224,0.39426885690829633,-0.4550525138824183,0,1,0
-1.3947030672667955,0.47902038130045954,-3.6874437216154075,1,1,0
0.7136001065697166,0.511432177939732,0.94966850236163,1,1,0
-0.3327008396619114,0.23740154429494406,0.27548076708306646,0,0,1
-0.9699168357102881,0.3251864191945805,-0.8234047780966012,1,1,0
-2.672262213281649,0.4739736446723822,-3.744477458847131,1,1,0
0.17248509494936376,0.07171684199531317,0.22503583127452792,1,1,0
1.972251596669744,0.4221355368108184,0.670659197952975,1,0,1
1.86125921454787,0.25507924682864175,0.2872070700829181,1,0,1
-0.25709625658627183,0.38274233046851824,-1.105968905354981,1,1,0
-0.40221206036178053,0.23721860417518706,0.004168636321231212,0,0,0
0.6687742560750238,0.4592513419496004,0.0027591445698419564,1,0,1
-0.7983854391882914,0.2447047525083074,0.3895763753533308,1,1,0
0.5017918998194659,-0.09679581189348352,1.3529073859686709,0,0,1
0.9660802783846902,0.4903853264629444,0.8416236074037177,1,1,1
1.4269332238843075,0.010493851805577603,-0.33937804047753595,1,1,1
0.09984592352004723,0.4506116420487829,-0.8261534978555318,0,0,0
-0.003673750176965862,0.1819514237119356,-1.3224107787901787,1,0,0
-0.677982586756561,0.4352021970395413,-1.4024702835601668,0,0,0
-0.62688035403986,0.42695372297335304,-1.855203654721725,1,0,0
-0.026478891901526747,0.2860285948630743,-0.8018759885776168,1,0,1
0.567365506816178,0.3017070635254262,1.1494017995728143,0,1,1
1.1135846262332494,0.28452572343851323,1.07914007980184,1,1,1
-0.6031789506803449,-0.20276495125621558,0.7481243051280262,0,0,1
1.6926885689595217,0.22366604377964044,-0.39039585824391265,1,1,0
-0.07112360104256876,-0.023212835214379002,0.026461424977482287,0,0,0
0.17863270565156386,0.23423742874913261,0.7995420162342227,1,0,1
-0.5472116791478234,-0.02858850927664308,1.053829316641415,0,0,1
-2.2242402602729414,-0.036990388245215,-3.498118080394839,0,1,0
1.0840453963610497,0.5209869003507803,-0.10522443992731767,1,1,1
0.9368438970924333,0.41388947762483796,1.2979409127131798,1,0,0
-0.08132755711821338,0.19917148301116913,-0.5443131904334741,0,1,0
0.26699071722487194,0.2369537300498048,-1.0018612507370657,1,0,0
0.7159392177040995,0.15041679485139825,-1.1162373953542755,1,0,0
-1.3625458568865427,0.3139752751959046,-2.6145581911353215,1,1,0
-0.3290526773462948,0.06478912669023904,-2.0757538555417288,0,0,0
0.9942646796218271,0.39874805257359147,0.395051394890642,1,1,1
-1.0542894231692495,0.14938263179717784,-0.2616859795897136,0,0,1
0.4935579321666293,0.11603060083375422,-0.9792154611258935,1,1,0
-1.156581804623405,0.20434260369696855,-1.069273528125768,0,0,0
0.6664299824335264,0.0817706340148779,1.3305791260152116,0,0,0
0.16435851770251644,0.2657364698992966,-0.2268167187751001,1,0,0
-1.4151318159055095,0.09252748213732005,-3.013851404224452,0,0,0
1.3647393544571713,0.29370472056376723,1.203290364884683,0,1,1
-0.5345915767980491,0.44320130778229533,-1.156261194777928,1,1,0
-0.6102524370143809,0.05613566263836528,-0.7843217696075098,1,0,0
0.40056919723094286,0.17388490854096575,-0.4297638402099682,1,1,0
1.3486373494287152,0.2922661426070844,0.8913884411099668,0,1,1
-0.815821818978397,0.11282852900371863,-0.38238166923880346,1,1,0
0.26167984984797166,0.29286411216533303,2.216150242167557,0,0,1
0.628816500330573,0.311079772130348,0.24275523770223345,1,0,0
0.893105607263144,0.4166523552588608,1.7316229091870978,0,1,1
0.3764415552772252,0.07880199078301763,0.5862296960801547,1,1,0
-0.1670278390833223,0.011444951953905103,-0.2658763155582106,0,1,1
-0.6275902206487196,0.13848452208725126,-0.610162001794707,1,1,0
0.2861438830463748,0.0064495320905800235,-0.9732362198775841,1,1,0
-0.872139011985607,0.31289964080949945,-0.9171243371683078,0,1,0
-2.721350483494607,-0.03235026003528224,-4.395990135917124,0,0,0
0.6365598041576679,0.6666032836505377,-1.2230071312573836,1,1,0
1.1039348410861953,0.45918557231475016,0.4605246488707363,1,1,0
-2.1629324355418382,0.20251515392006286,-1.0361781342968983,0,0,0
-0.8097307047099376,0.3734788985995952,0.17899630472001693,0,0,1
0.8191542610051978,-0.12736037286215834,0.678996777270765,1,1,1
2.257495469711699,0.7046746662799117,1.2009187094790938,1,0,1
0.2207937076754079,0.0819570775599021,1.0683368979060321,0,0,0
-0.5280029412291345,0.17590051722012812,-2.050956943407319,0,0,0
0.017103558895159854,-0.17118665743768735,0.6598020287339097,1,0,0
1.5748764191481848,0.29725746094817895,0.17333546454010684,1,1,0
-0.4459641791245353,-0.02126883141542177,-0.5434164419072101,1,1,1
-0.5991920066502536,0.22033115231320585,-1.3067596697180317,0,1,0
-0.2827435221820324,0.09114511341509238,0.05328579830318897,0,1,1
-0.7533286082587123,-0.015548786986068708,-0.10592377164325473,0,0,0
0.32267031599479556,0.03912769964747659,1.126703182286246,1,0,0
1.8246784584695606,0.24515760681710425,1.6471887915431072,1,0,1
0.5230792731160291,-0.05629819457376489,0.7212425881765935,0,1,1
-0.05235350212628759,0.0502376657952846,1.7365729164115447,0,1,1
-0.09181126891554409,0.3326546762528956,-2.0727057589752205,1,1,0
-1.363190808696657,0.7204959749748627,-0.5399562326625595,0,0,0
1.083109777147159,0.295517763910601,0.2712520210892049,1,1,1
0.12216280298719798,0.01654767156454251,0.6576713688664239,0,1,0
0.01952008640937436,0.1265771659855378,-0.48529963520491703,1,0,0
3.393107567844861,0.20631780123051566,2.062410259786027,1,1,1
0.49875290836568625,0.1301150098728585,0.7512937965013442,1,1,1
-0.5517910500951844,0.3806116333473866,0.012660076842436085,0,1,0
-0.2263575962055433,0.24349469660284492,-0.07160645686156675,1,0,0
1.3484457091967548,0.38157047698197405,0.13728668381943332,1,1,1
0.3132704105377645,0.13711124194047414,3.701337693582994,0,1,1
-1.2382779783173667,0.46510004394425136,-0.5670165711413298,0,1,0
1.1192289345752036,0.16670288314369083,1.707264308923769,0,0,1
-0.46814408553899395,0.00576202617240168,-0.7823607443686611,1,1,0
2.0732977762175455,0.6354640762084443,0.3511525036149299,1,1,1
1.2800480657146485,-0.16499554939222338,1.103197952449357,1,0,1
-0.24732189565875118,0.0522522549390145,0.7856636813849869,0,0,1
1.4810163617351129,0.0745944296339211,0.23787818699828422,1,1,1
0.2678555105274033,0.7016612546113128,-1.8094596284354918,1,0,0
1.0527736751222194,0.5613717768293023,0.7011233534099924,1,1,1
0.6847328172944748,0.49878562872843957,0.23715609998733228,1,1,0
-0.6463566549908735,0.13386826752473363,-1.5394501019173092,1,0,0
-0.443549832317462,0.6852356007683551,-2.4497282685766377,1,0,0
1.2299608175811612,0.27367040076819427,2.161723168116005,0,0,1
-0.13477533210654086,0.39545267406062445,-0.317927117281199,1,1,0
-0.2036484632419967,0.2359390762212414,-1.8771341873555676,1,0,0
-0.755122579349353,0.1901066857353497,-2.239385217526201,1,0,0
0.6235990655934611,0.14964426521472415,-0.009774784716968021,1,1,1
2.262524919243145,0.15807200131616755,2.5478134324738293,1,0,1
-0.8675329142542729,0.3216983297356158,-0.6361484823504279,0,1,0
0.22421945667275808,0.2734399597550776,0.9506601043495913,0,0,1
1.6122205554154292,0.19370572595926322,-0.3105393239298797,1,1,0
0.12035860875428486,0.5019047985397709,-0.370497280297166,0,1,0
0.652371796249734,-0.3933506137481461,2.5637358081935258,1,1,1
-0.8623935281468798,0.301977449584239,0.13387912572597238,0,1,1
0.6283070972076485,0.3435477413317959,0.4434195310350553,1,0,1
0.012855734995451229,0.42939257365103395,1.7584390670383345,0,1,1
1.185729995679863,0.18702571178932778,1.4146061160226775,1,1,1
1.3873860515647511,0.24158401347679154,1.953176460382111,0,1,1
2.789563642018614,0.39718967666294425,1.9989896492641375,1,1,1
0.7796331732135757,0.498233280856036,-0.7768320301505193,1,1,0
0.5257963165821664,0.1398928029642464,-0.5978424400047412,1,1,1
0.39438430157733606,0.25339515662551204,0.18180786693830578,0,1,0
-0.15316629281068833,0.5357147928697514,-1.0993523803974785,1,1,0
0.5384838434616912,-0.22480541517577024,-0.9692226295518809,1,0,1
-0.09540141013902942,0.06199748003708297,-1.1984513261027838,0,0,0
0.36846097626961427,0.49316719572059264,-0.6772227694202697,1,0,0
1.5175975356079596,0.4185075667216607,1.5072065645739983,0,0,1
-0.8065425652796412,0.3044890421853389,-1.168246853973226,1,1,0
1.3398785611290454,0.11028062537817597,0.9794336189861806,0,1,0
1.5171150673398652,0.023636300202916127,0.3454001133184801,0,0,0
0.08193147300892127,0.08175687615152526,-0.01755522084200738,1,1,0
-1.9218548990085946,0.5096016441637385,-1.124010683490981,0,1,0
-0.40782198709443246,0.07431146216893075,-0.3155007226629353,0,1,1
1.4969945465611092,0.2202845928479316,-0.4684169195639678,1,1,0
0.1771319377011179,0.049258471027650796,-1.161065909812236,1,1,0
-0.7993022322949108,0.3685548060198054,-0.6465598602699943,0,1,1
-0.3047749212282174,0.09225474393071176,-0.6277695458310117,0,0,1
1.040620026504553,0.18048122196911714,0.6093040829938196,1,1,1
0.7467335682013794,-0.1366764266085651,0.2506730336184756,0,0,1
-0.03893209916969431,-0.12267364724098795,0.6401164290845707,0,0,1
-0.16682441181468755,0.20153463866430127,-0.7332081780085897,0,0,1
-0.19175814904382188,-0.06503143103955239,-0.26815155241267097,1,1,0
-0.7224101844985025,0.6210173278669004,-2.3708168167254393,1,1,0
1.8153756894694417,-0.2123046224224499,2.8527558900566974,1,1,1
-0.12232046921133988,0.03996494026717917,-0.3871721302806782,0,0,0
1.4171585208254964,0.2033401734535101,1.5986467590277926,0,0,1
1.7213160519224513,0.1269734124408431,0.1778301052790081,1,0,1
1.1983108981479604,-0.020829091332783822,2.8415236745776697,0,1,1
-0.2316203127180484,0.00841443210094639,1.0571355521256538,0,0,1
0.6037300903366094,0.0018691845001523044,-1.3690574466561913,1,1,0
0.17580439360908384,0.14265566103598742,-0.843431446265922,1,0,0
-0.7037018607301282,0.5903858179034848,-0.9822374287121092,1,0,0
0.524359281721603,0.21558745931164194,-1.1496277456358601,1,1,0
-0.9790397911598026,0.4365800978775048,-1.6239420312356545,0,0,0
1.3876793884615637,0.30139526916562837,1.2535898587603247,1,1,1
-0.26461729729839306,0.4227724795964441,-1.014762950983059,1,0,0
0.4011596558728393,-0.3599928605187172,1.4038723985488557,0,1,1
0.48328787154614217,0.1391083957703541,-0.4531225742888494,1,0,1
-0.058904973704077324,0.46142708463014276,-2.9431939369839917,1,1,0
0.7866938014752747,0.08565283545013327,1.5702257638626214,1,0,1
-0.2749036566225244,0.5524946329739224,-0.0450911235212329,1,1,0
1.0712972974572441,0.4967780307535523,2.772314966944879,0,1,1
-1.1459796802467486,0.10617385677450752,-3.387211629640699,1,1,0
0.32637957954641184,0.09936729619072866,0.9054595162715661,1,1,1
2.138928999058285,-0.0027211684708937367,-0.03983640307167935,1,1,0
-0.8003313246055748,0.07408115362724046,0.9324814744521652,0,1,1
-0.4777449705248515,-0.046517812833783034,0.12302129819093938,0,1,1
0.7139078496589151,0.2857622360866011,-0.709478913504471,1,1,0
0.37958178193959796,-0.09120929866928668,1.2495390964840751,0,0,1
0.5506300992735592,0.3207466032380444,-0.5065231629039947,1,1,0
0.6891871301476635,0.32561573938004973,0.4648224815520966,1,1,1
0.8347214685617699,-0.1322408810367845,1.142347271366175,1,1,1
1.3096998419562231,0.5099637212656679,2.2089487841359605,0,0,1
0.6098186569285126,0.30272185888304437,1.9399520988859118,0,0,1
-0.041257654618542444,0.3499396042889738,-1.1243127084347573,0,1,0
0.8725737012027313,0.04826695969144554,1.7758482055104707,0,1,1
2.099881934895216,0.32447582369462374,1.7904677438035184,1,1,1
0.06736625361742646,0.42527868994441315,-1.9474426046734064,0,1,0
-0.7745293046706414,0.18027832019906456,-1.6456944028544478,1,1,0
1.3070806692869728,0.6003844918496722,2.6719804133683582,0,0,1
0.07961883604640177,0.20881292698258755,0.13717325577079417,1,0,0
-1.9726695460140362,0.4281571600904949,-1.3750430360218027,0,1,0
1.0474216771504217,0.258601761451731,0.3685927310359651,1,1,1
-0.3353281859539227,0.31710430657137356,-1.2856833112777952,1,0,0
0.10946671769583924,-0.13426645352695443,0.3137575884984662,0,1,1
0.5319803305690145,0.2742107476430726,-0.1712168044344058,1,1,0
0.3904996797790664,0.053004979748546815,-1.216010190878404,0,1,0
0.9094518171390396,0.030720338844462458,-0.22782729641114363,1,1,1
-0.23548637056984334,0.5488206368931957,-0.2724021107511021,0,1,0
0.7131057981760827,0.15724595038753023,0.040960198713521245,1,1,1
-0.059546677583917185,-0.0006603661950993212,-0.026962615124479304,0,1,0
0.9388104808875031,0.12817367437822508,0.9004093391664483,1,1,1
0.8153674840130534,-0.06009004578438276,1.1310068485286036,1,1,0
-0.7354387020445954,0.486776893639254,-0.19680342161972098,1,0,0
1.2859821161750322,0.060863851166696986,-0.026521302144378867,1,1,1
-0.335963445114048,0.3058599867887339,-0.16031835856324606,0,1,0
1.0080577982811452,0.47122134284206507,1.0025699319937873,1,1,1
0.5672873134013406,0.09996946375705414,1.3564531118028365,0,0,1
2.0381836767951227,0.3064044864545572,-0.007518571335642044,1,1,1
-0.02346598237185213,-0.006017210980885979,0.2421239295855716,0,1,0
-0.14931679611819748,0.6891539138227368,0.6168753505403082,1,1,1
0.1805803941122674,0.38727602692332447,-0.4787846021482367,1,1,1
-0.10317978283427542,0.1614787122478388,0.1645627002664692,0,0,0
0.9999419019420501,0.045433253822207254,1.6167367509819397,0,0,1
-1.416310608436588,0.17720068943207473,-2.5482303571960943,0,1,0
-0.8536824191463541,0.13200325552969616,0.8807059940266813,0,0,1
-0.8678029215791931,0.5905889107999014,-1.1083463075722322,0,0,0
1.1503075919735757,-0.04510694444298044,1.617929369189817,1,1,1
1.9106133725819252,0.2269602846580407,-0.26021974120805913,1,0,0
0.09555078146252852,0.19633238667325803,0.6056751601870274,0,0,1
0.031178276809989386,0.1765179399310261,0.28734567460469124,0,0,1
0.27005216311318136,0.17827666901233152,1.6176509379066633,0,0,1
1.3618783026081904,0.1767858379759033,0.6669250848767533,1,1,1
-0.7273531341905741,0.37461321326641994,-2.1667346489429464,1,0,0
0.43836898273478514,0.32179688929848704,-0.7382225553309083,1,0,0
1.1751976297824298,0.2837823222745573,0.15540438061250783,1,1,0
0.7010941699398452,-0.4067978724290538,0.08165525621516201,1,0,1
0.3895816165987434,0.25995897483263275,1.2768409139391763,1,0,1
1.2010460925671411,-0.1311278720340165,2.5922183670897168,0,1,1
-2.503232292999237,0.3292640326271651,-2.9096704105173994,0,1,0
0.8778753195309077,0.49489947351410296,-0.29553139742612117,1,1,1
-0.4540756831274238,0.014752177482289824,-2.244803076609199,1,0,0
-1.630632896856457,0.14764385553145865,-0.9783097496112488,0,1,0
0.7112025995249807,0.08012885898940061,2.1813420458131647,0,1,1
1.5736585451629577,0.4470863551513602,0.15317707617520115,1,1,1
0.06255148537230815,0.21900557705441462,-0.36709599681750127,0,1,1
1.152874547202939,0.5456658761132667,0.7079463272398028,1,1,1
1.8122782579886454,0.2827508405894775,2.959617615974418,1,0,1
1.5149144535840473,0.2484900361271639,1.215313179482708,1,1,1
1.8399645293713929,0.2136413565205673,1.5523000933319782,1,1,1
0.9421274910718922,0.36359841985146735,0.5181954553324519,1,0,1
0.2754336389015928,-0.14753723964906867,-0.9705900963835434,1,0,0
-1.4019658118971685,0.217068791104102,-3.012456192083059,1,1,0
-0.046062488129948564,0.18599071125440705,-1.109838404187996,1,0,0
-0.6432465953161917,0.3450837654315532,-0.04914863335137443,0,0,0
2.370942717497814,0.16245967882519263,1.5710478248467699,1,1,1
0.024114187567663398,-0.007746886832534022,-0.49705563842584805,1,1,1
0.3232048067844857,0.20147013498393984,-0.5383484670152463,1,1,1
0.7514853760404676,-0.016568105773668684,0.5618753080468798,1,1,0
0.24360244637245373,-0.18505244251749708,2.1804235553613447,0,1,1
1.895051040430753,0.3454244962970986,1.0707542558746181,1,0,1
-0.42264936173445194,0.31581231453893416,-1.6088190712903727,1,1,0
0.3946074552372427,0.29341818879871495,-0.03039312552304953,1,0,1
-0.5424705856980483,0.46058568438916225,0.6220401204884665,0,1,0
-1.1200225112207058,0.06699362193921496,-1.604636049749152,1,1,0
-0.4117690909052854,-0.08622282855425101,-1.4308852302697506,1,1,0
0.162963202951588,0.1859940446383911,-0.6147160495677354,1,0,0
-0.22930222451725996,0.13049994005881793,-0.26030818179944615,1,0,1
-0.49242097987385597,0.03154085664598627,0.20090486963448873,0,1,1
-1.206317463671834,0.18403016930244082,-0.33644437564582175,0,0,1
0.11689442737130525,0.07767897075908306,-1.04926284839087,1,0,0
-1.3047203740310023,-0.16720105667136625,-1.891012191747059,0,1,0
0.9600559636896027,0.11176466184124795,0.3843175813554052,1,0,0
0.2824397529345033,-0.02727503334077147,0.9768738490150292,0,1,1
-1.2575514994649306,0.24632961432218456,-2.7366657072217517,1,1,0
-0.10920907704986343,0.06879304835186903,-0.8019253474551908,1,1,1
-0.5521564055905832,0.4223262948282103,-1.6809413072029673,1,1,0
0.5191745104191805,0.5207732134535732,0.6799234159066307,0,1,1
1.5404504460231445,0.33587627460238123,1.4444393776419338,1,0,1
-1.6751724696457446,-0.11020523639666402,-0.4496495306759205,0,1,0
0.3150260791474172,0.5010391997758079,0.9207465657795988,0,0,1
0.039867204433359615,0.515144090074753,-0.990971337203711,1,1,0
0.8713400764504657,0.20375810226158816,-0.688461429214486,1,1,0
0.41319662823768916,0.46458523206710645,-1.4595059773270487,0,0,0
-0.551969331738819,0.08966497239066439,-2.460410924970707,1,1,0
-0.11905393566661815,-0.17324918696991792,-0.323366510008264,1,0,0
-0.5960258568034891,0.047943112275681266,-0.9877662431408323,1,0,0
1.2760071385985983,0.5458601732089513,1.1717555890512543,1,1,1
0.22131164867194222,-0.0982159847222947,0.35359707959256453,0,1,1
2.1011906857530076,0.1999042563862989,1.1208772138942824,1,1,1
0.13933918618537924,0.20682877866804245,-0.28015374872900395,1,0,0
-0.5084067669104628,0.09740515120643765,-1.6329067856231934,0,1,0
-1.3137143926128272,0.111295680032577,-0.31275033464586577,1,1,0
-1.6031396762559451,0.21444982684724057,-2.528971029025996,0,0,0
-1.3841359430054898,0.08756753161305456,-2.508248164899113,1,1,0
0.46712665101148343,-0.08441169943358623,1.356472331824826,1,1,1
0.7087250232299338,0.24300638858869122,0.8718077852466243,0,1,1
-1.3811907020321335,0.41467331648899447,-3.547299653472524,1,1,0
1.0950383140761155,0.37391450373068424,1.3170558121557683,0,0,1
-0.2830610516834395,0.03805290652203769,-1.0496216547400048,1,1,0
0.34679301198554935,-0.05024558307553517,0.00835299952882379,1,1,0
1.8122206282554243,0.1431624235690443,1.6175912801271575,0,0,1
1.0968393158655318,0.5135583019591328,0.8547986441530144,1,1,1
-0.0685306479058323,0.3291196157919091,-0.07696587053639525,0,1,1
-0.6911922254152874,0.3407929353588467,-1.1490014432821465,1,1,0
-1.951815401329305,0.3779713903570989,-2.7104371366122235,1,0,0
-0.51915331924242,0.2841533125037173,-0.452831931257935,1,0,0
-0.011130238827694428,0.22412170952271573,-0.44217544562095507,1,1,1
-0.7871795271511839,0.33246137932959363,0.6314469536284275,0,0,0
0.06874303290769529,0.09076677915639607,0.5212042487678732,1,1,0
0.2768518829587682,-0.08289260227326417,-0.5581992871448935,1,0,0
-0.024855981808078548,0.3445993869248647,-0.9824094766957325,0,0,0
-0.45000258082345973,0.44754762114984503,-0.9833768150910673,1,1,0
0.3686546719667277,-0.023646387871206265,1.6643253628601984,0,1,1
0.6419406495694091,0.36438429648318005,1.4787135786481511,0,1,1
-0.8903990774428461,0.536153142677638,-1.9481082898128188,1,0,0
1.61093237974627,0.19955075964857583,0.23683386167419396,1,1,1
0.10141186771573828,0.03639956305165076,-1.021186348534334,0,0,0
0.21884962294484767,0.22460373470535114,0.13494818927865146,1,0,0
0.9082144232565572,0.08989320635985974,2.995326801244591,0,0,1
0.43321613126350167,0.07665397800871968,0.8216730531800462,1,1,1
1.1531366339132452,0.2866368134543085,-0.9573810949981185,1,0,0
0.4871241652018242,-0.1207458950059791,-0.11854810155598872,1,0,1
-0.4124373746404379,-0.08878578449844543,-0.8708077407234834,0,1,1
0.5615035252061016,0.20385817607478857,-0.6020507939341206,1,1,0
-0.9437262073206618,0.1955382922175138,-1.5110010206273352,1,0,0
0.30855970577652314,0.2687109154079872,0.2709033146476306,0,0,1
0.1667700093555392,0.5750450776966778,0.027011068967283114,1,1,1
-0.00811685727253969,0.22090280721516425,0.7751943892701282,0,1,1
0.07146248856106927,0.3196344300669589,0.14103061065839761,1,0,1
-1.6818490454976391,0.004893412877073622,-3.474665159304619,1,1,0
-0.3487249077409615,0.35358753270330745,-1.8661795502828091,1,1,0
0.2928449011411147,0.09472182697786445,-0.027144183601198163,1,1,0
0.3598563919974004,0.21428416651621865,0.1711527754424332,0,0,1
-0.8276751409259582,0.17823027498616767,-0.13301165193774012,0,1,1
1.4657078408647006,0.40659484698280624,0.7930884472190746,1,1,0
-0.6661748482145009,-0.061995310874999876,-0.4620566743043767,1,0,0
1.1694572005267367,-0.2566477269230079,1.6496156613053334,0,0,1
0.6271943618716849,0.1573134605824151,0.08921434208793338,1,1,0
